,driver_id,schedule,group,plug_in_time,plug_out_time
658,2582e4c62cd-5f40-4d16-b751-c2843a91a899,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1101.77852048],[530.4955675]
659,259e0df5ec5-5ea1-495d-aaa2-72fbd0655bfd,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1174.27715951],[556.1509331]
660,26010a0b041-f3e6-450f-8ff5-31259a0e64f6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1128.61959094],[635.03525756]
661,2614f40ff10-6be1-415e-80fb-3f55a73de392,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1102.30629487],[447.6085396]
662,262267a44f8-5d73-4bc9-ae45-122c83b88dd3,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1083.87738981],[405.50851319]
663,263f01ab0a2-bcc4-489c-bd6f-de507160254c,[1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[986.43038124],[226.80389321]
664,264bb139297-3077-4ace-9d08-0123ee41a6f3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1145.8845949],[512.78825781]
665,265ff274d32-22a2-4aa6-96d1-9d2ca0385e43,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1153.64316907],[474.2814813]
666,2662c601674-930a-4fb4-a381-95030d6b7ecc,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1028.17691916],[396.03208472]
667,267f6b5115e-9144-436a-a0f8-afbef661c740,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1042.99480195],[417.48851778]
668,268243b4299-2fe0-4896-b53d-c28afdf91210,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[942.74682427],[285.73943334]
669,26906426080-822e-4645-8bc6-4b733c32f788,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1157.93487054],[493.9425534]
670,2703f71c162-c059-409d-be71-0c017fdacc70,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1095.76397234],[384.52020586]
671,2712c87251e-11e1-48d9-b7a3-da3f85222ea4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1126.18893792],[600.08580363]
672,272348959d8-6edd-4e05-931b-0d06b330a3fa,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1091.85528504],[480.76087265]
673,273ae667a23-3736-486b-b283-01694ee6407d,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1031.37806217],[384.82899869]
674,27493180b4c-d1cf-4f9a-9e77-b2743728f1c6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1116.43112088],[533.48296166]
675,275d96e27c7-9b4f-4d4c-86f0-13d15e588031,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1172.59628146],[563.44543699]
676,276cd803dbb-ab7e-4fe8-97c1-b5171efb27ea,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1092.31245429],[348.08088149]
677,277f2db2e44-db26-4b54-a5d0-72eefdcc4ecc,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1068.6711563],[496.79119906]
678,278e08c9110-acb1-4968-ab1c-39ffb00cc909,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1067.19575782],[416.505056]
679,279d1e27b1d-eea2-4383-8b3d-1da7f594c047,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1118.15151502],[511.02099633]
680,280b62981bb-cd57-46e4-a53a-4456bc9e93d4,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1044.37594761],[409.67743565]
681,2811cf20fba-d0d8-4edd-b984-960e1491b018,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1109.51328936],[474.05781965]
682,2829b69b064-137a-4fab-aeb9-4cf3654986d0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1001.40841559],[427.01168553]
683,283cd06b9c2-2efb-4651-9c5d-a56c7e1a5e11,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.],Intelligent Octopus average,[1225.84126847],[556.01156373]
684,284c0acfa67-24ef-43a8-8ed9-11532e738290,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1047.13795438],[444.66161769]
685,285bf238ab0-c24d-42c6-b45b-ad0384674775,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1136.92289655],[496.28374474]
686,286174fb4a9-b304-4fd3-9980-334c94e4d660,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1065.99938614],[436.65985088]
687,287a82f3ba7-424b-4a28-a7d8-578b3e3830fc,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1118.88650563],[431.07951198]
688,288de59f893-f32e-4b51-ac86-207a02b796a0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1022.07081262],[420.51652626]
689,289e38205ff-e4b8-4244-b394-8372fb4d047a,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1145.8543047],[401.28705163]
690,2900179c8f9-fd3b-4e07-b8cc-c13d38d3993e,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1130.96884295],[498.66902788]
691,291e3c00098-90f8-4d07-baf1-0e930916338e,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1089.15547826],[451.73626916]
692,292445e5efd-e985-413d-a537-0ec514e09c47,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1062.65428614],[451.2760134]
693,293036d2128-b8f7-4031-aeab-1a9ff61257dd,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1041.44396083],[390.39776397]
694,294a94d7925-c831-4181-a2fe-d44e32b02d12,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1142.04153552],[625.09564184]
695,295213063cf-529b-4b35-9037-78edb33559b1,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1132.87558941],[452.87975649]
696,29674ad2aec-26a6-4464-af87-ad3e31d20cdc,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1097.35895593],[580.22068355]
697,29746538b75-04d3-413b-b94a-2c09f0345118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1047.05787758],[581.00244744]
698,29822d482e1-b082-40a3-aa8a-a46a29446d19,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1056.27185569],[494.43471481]
699,29971e132b6-bf0c-4440-acc6-642e6067c295,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1148.24010762],[422.94268591]
700,0d632a837-4dc3-44bc-b7e3-449a0ec5ffb7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1114.12042126],[532.98827749]
701,1e3bcb1cd-117b-46e3-ae6e-0c761ba9a4f9,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1099.06277112],[401.35942789]
702,261f0ff57-a5a2-4122-8003-52658afbb67f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1149.76229703],[454.19223399]
703,35b84941d-1483-4f17-bcc2-3b70d071cef4,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1110.64482367],[476.78645228]
704,4664869d3-2d13-4359-afe6-efe15c0c60ff,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1135.25584103],[515.35341063]
705,5cf7e3177-900c-4c60-bbc2-d5249d727ec5,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1080.31776866],[429.9782662]
706,604d4b81e-1489-4d7d-b060-53c6b49e923d,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1024.16926808],[318.19114318]
707,764af66ac-ff84-4d39-8212-7ce6aac98efc,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[981.74757778],[294.74699485]
708,8b215334b-b73d-4b94-bc31-9492f4bf8379,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1058.77126243],[523.13760789]
709,99104eb8e-2ca7-4646-bd71-ff03e7c662af,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1037.0297315],[481.29465664]
710,10b0cb5a34-50fc-4252-8d23-9ee77995c551,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1052.637306],[405.97379821]
711,112405f673-dae0-4fc0-ba61-03feaf2d11d6,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1120.25160863],[398.82883988]
712,121c33da81-4f2a-4dab-ad51-078939540e8e,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1037.41226186],[324.42349136]
713,1395d57910-1f8d-40e4-869e-d5ced4ff0313,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1100.94135092],[494.27209529]
714,14ad111267-21af-41fb-87f5-744c5120052c,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1068.06582466],[481.89803808]
715,15e254daef-a21b-49fc-8271-c48a0f37db3a,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1029.11928182],[391.0367232]
716,16a4ea306f-dc36-4be0-8e1b-5394c1e88ce9,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1143.99740027],[485.71521247]
717,1795f40fdf-d262-48ab-9e5b-557be9a6fe52,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1067.25136643],[272.41583717]
718,181dcb5dce-b30a-4792-b164-a0e2c1ec6e06,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1148.51059127],[574.37982726]
719,19b314c592-c9ac-4f61-9441-950054dbb144,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1009.31962387],[402.46011382]
720,202cb7b7f8-45dd-4cb6-93f0-b3f0365bc806,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1047.66616874],[441.84604517]
721,21fd278a5e-cfff-4759-aa1a-d1d15b3cf884,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1053.56366128],[522.03540326]
722,2236cd6031-4464-4e09-a274-fb94374424d6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1101.64199281],[480.31769103]
723,23ace2d870-d4b6-4dc8-a891-913669a732b0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1097.47874727],[444.75019385]
724,24a203fab2-a603-4b73-b9a7-89185c70d70a,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[966.60865935],[357.7331131]
725,25b25ba595-ce92-446c-84b5-49e3b8890bdd,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1103.99256166],[424.26563357]
726,2627ed60dc-7755-4520-90b5-d820b0abf969,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1077.3590867],[347.88188981]
727,271e45af88-47f5-45d7-abae-53beada138a3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1170.63810167],[528.07519898]
728,281236a03b-8fd6-452a-89f1-35c70f33095f,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1117.20331005],[501.79636981]
729,29f081c5a0-f440-443b-ab3c-be2cffd2595c,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1065.3294738],[370.46402182]
730,30d837b202-f09c-459c-9c18-6243abd2de6c,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[981.63016397],[374.78198378]
731,313cc32a90-a28a-4ee2-ad4e-e5706b9808d5,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[936.60000496],[279.21771218]
732,32040931af-2862-4c89-b642-e96ed02ab2b0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.],Infrequent charging,[1205.80826672],[588.12243686]
733,3351dac1f9-dac5-4e5f-b090-64d73bc40b74,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1064.48236425],[420.13092488]
734,342b4b2d40-027a-4436-83b7-513ec6d28232,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1066.32595958],[364.93018021]
735,352962a096-9ef4-4f39-b019-cb2fab271498,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1132.92427115],[665.27844181]
736,367e95814b-63ec-400c-bb2a-05323d329cfb,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1152.44466307],[532.18000912]
737,371a9b274a-d2b1-41a2-b294-82692add1115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1154.41228862],[481.71702782]
738,3874cd247e-e798-402c-9504-9b5e4c7bab52,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1099.90319648],[450.0392932]
739,3999adf465-9417-4ad7-8c34-ec899b50a976,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1031.92952559],[444.38992267]
740,40df53fe15-2982-4cd9-8442-a2164df278c7,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1104.38106137],[452.91591601]
741,4149429242-ece7-4f29-859a-16aa221a68f5,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1083.78031812],[371.55389501]
742,425097c97c-2b43-44a2-ab4a-1f6d1f208095,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[988.93651758],[395.97107649]
743,43c6cd98fa-92ef-44c4-a536-b0a614cfe9b0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1137.90463133],[482.56442219]
744,448bc23ccf-38fa-4ac6-8a45-7b9685cf9f27,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1173.87350815],[481.60142525]
745,45a21a0a04-1187-4d5d-8f97-c308d8c82a81,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1080.92066587],[434.42429253]
746,46032abd01-9f67-4cdb-a65b-6c7668abe56f,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1069.25525677],[418.44821576]
747,471c9ee301-6792-4f3c-80a7-1da5ad1184ca,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1075.01880538],[270.74125278]
748,483657555a-1b9c-447b-ba4a-1e268981a3b2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1145.06631712],[534.72992404]
749,49252ca5b0-e25c-4149-95f0-7356db1d47f3,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1051.96726264],[432.22150745]
750,5064c6de07-306b-41dc-87d2-6b9d99d9fdba,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1033.24394527],[465.32092759]
751,511015a26f-3024-485b-ac45-f25ad2665861,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1087.67168781],[336.49668041]
752,52fc624442-283b-4511-904f-6cb707bb1e07,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1054.97433999],[404.25238932]
753,53d1faedec-05be-4e2e-a60a-17a329558bfa,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1075.51801366],[380.46691269]
754,54e38c2780-5076-4cfc-8cb6-fda673ef7c38,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1156.43318316],[528.59090273]
755,55d2b8ac5b-4bfd-4fb0-8842-27acb965cbb6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1024.2947877],[440.80422228]
756,567fac4a73-47ef-4b4d-9512-13f80664644f,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1131.13296895],[524.78558127]
757,57f72e55e8-fda9-4e9a-a143-725131537b2d,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1066.44586884],[551.96924931]
758,58049b7348-491e-4ed5-a560-fa9d210c3db7,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1043.58100284],[302.96191653]
759,5995f56c19-40d9-4ff6-83b5-4debf3607909,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1135.02087947],[530.01375758]
760,6077c83cfd-76f6-4429-84dd-ccdc1d89732b,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1197.16762439],[483.10768305]
761,611c116ef2-4526-4db0-a620-5b410cc3e53e,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1167.250747],[566.44973091]
762,62d3cf24de-2255-48f2-95b7-138f793abf08,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1059.11925415],[415.39738493]
763,63b89323ca-18fd-4e66-9879-85878b6c18a4,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1097.06070034],[365.54012209]
764,64968a8992-379f-4d94-9773-297a8a7f8d6f,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1195.68305085],[612.3917268]
765,6589bf2993-19d1-467f-87df-38217f20a0e0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1168.24703429],[487.27467401]
766,66349563ca-6a9e-4333-8251-8b7043ba35d1,[1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[928.6289278],[190.91386619]
